gene_0	0.5711607242939515
gene_1	0.7347016256823619
gene_2	0.757113569312636
gene_3	0.6440208558257665
gene_4	0.032269660889273744
gene_5	0.0045547714308707965
gene_6	0.6292623925620645
gene_7	0.8182052066608606
gene_8	0.48560790258372055
gene_9	0.5453991048238123
gene_10	0.11144363842866034
gene_11	0.21395451916408015
gene_12	0.34674657242813145
gene_13	0.76091658883121
gene_14	0.6493463634007861
gene_15	0.6486695683093306
gene_16	0.3826141149155028
gene_17	0.380636609611415
gene_18	0.7660131258822105
gene_19	0.13038738201273115
gene_20	0.30690397485661525
gene_21	0.12861144794652712
gene_22	0.13521455926990633
gene_23	0.8183539446045918
gene_24	0.5639928451502798
gene_25	0.5659007458579337
gene_26	0.9332505599145271
gene_27	0.8109365394425487
gene_28	0.749923972760632
gene_29	0.29073375261819023
gene_30	0.017517398376965865
gene_31	0.7173273705302438
gene_32	0.8197152146644029
gene_33	0.4732259335839406
gene_34	0.7292672241798339
gene_35	0.34390289389707973
gene_36	0.6621748759372214
gene_37	0.9368427457202906
gene_38	0.49542384064617406
gene_39	0.331089415392538
gene_40	0.8665038537773343
gene_41	0.8999975411112888
gene_42	0.842651136403446
gene_43	0.9477045065344697
gene_44	0.4302096517452365
gene_45	0.4280056479162052
gene_46	0.0601098886259781
gene_47	0.4453219569606742
gene_48	0.3699604503186682
gene_49	0.5206737788221426
gene_50	0.4703317118932344
gene_51	0.5160992100454483
gene_52	0.6138216253510969
gene_53	0.23216151213521263
gene_54	0.752592606234047
gene_55	0.3965029044376095
gene_56	0.5626164556977682
gene_57	0.9525747469053965
gene_58	0.30427789434554675
gene_59	0.0025857166617839766
gene_60	0.563433479066147
gene_61	0.9326674894327512
gene_62	0.1602222034188755
gene_63	0.8048167205679151
gene_64	0.8994150180010748
gene_65	0.16090905207009887
gene_66	0.06163698649353666
gene_67	0.012715265609135162
gene_68	0.7036606456609396
gene_69	0.5035312632663378
gene_70	0.9301208320904562
gene_71	0.06504078440796535
gene_72	0.8024249563023768
gene_73	0.14855803267611356
gene_74	0.8652806094525762
gene_75	0.006725742251539324
gene_76	0.699240907596458
gene_77	0.646600747458875
gene_78	0.4054496386844362
gene_79	0.5162329929358023
gene_80	0.5088612309470089
gene_81	0.19367104807194746
gene_82	0.698919756870144
gene_83	0.5538967713864316
gene_84	0.7230736644107068
gene_85	0.312452749393369
gene_86	0.43754997811802043
gene_87	0.384393779920564
gene_88	0.9481852305198931
gene_89	0.10113152442109197
gene_90	0.1564828378933244
gene_91	0.29162698051388414
gene_92	0.9344610105183875
gene_93	0.8007807814080528
gene_94	0.4571473280146353
gene_95	0.9305165736708694
gene_96	0.9217984981325851
gene_97	0.2581171478043567
gene_98	0.18931734212848383
gene_99	0.5180870085287047
